Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98999977,18.29700089,18.74399948,18.77000046,18.74099922,18.63999939,18.2859993,17.90800095,17.73699951,17.36300087,17.00799942,16.86199951,16.65800095,16.30999947,15.56299973,14.69900036,13.88300037,13.41899967,13.97000027,14.2840004,14.33899975,14.56200027,14.71899986,14.59000015,14.32699966,14.07900047,13.79699993,13.61900043
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.271999955,1.292999983,1.429999948,1.422000051,1.450999975,1.458999991,1.43900001,1.462000012,1.498999953,1.470000029,1.470000029,1.921000004,2.39199996,2.836999893,3.099999905,2.226999998,1.55400002,1.034000039,0.86500001,0.501999974,0.319000006,0.331999987,0.323000014,0.321999997,0.298999995,0.31099999,0.284999996,0.273000002
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.562000036,3.562000036,3.825999975,4.015999794,3.947000027,3.950999975,3.973999977,3.992000103,4.008999825,3.953999996,4.028999805,4.110000134,4.063000202,3.980000019,3.869999886,3.665999889,3.438999891,3.424000025,3.756999969,3.769999981,3.697000027,3.693000078,3.703000069,4.436999798,5.313000202,6.236999989,6.013000011,6.026000023
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.09499979,7.245999813,7.53399992,7.596000195,7.596000195,7.534999847,7.446000099,7.419000149,7.349999905,7.467999935,7.443999767,7.605999947,7.599999905,6.409999847,5.369999886,5.309999943,4.889999866,6.199999809,8.159999847,7.829999924,6.381000042,5.208000183,5.28000021,4.519000053,4.396999836,4.340000153,4.212999821,4.479000092
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.28399992,5.554999828,6.284999847,7.15899992,7.157000065,6.421000004,5.511000156,4.394000053,3.621999979,2.724999905,2.118999958,2.553999901,3.592999935,4.645999908,4.72300005,3.904999971,3.178999901,2.75,3.413000107,4.449999809,4.977000237,5.821000099,7.243000031,7.415999889,6.872000217,6.006000042,4.839000225,3.880000114
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.407000065,5.909999847,5.965000153,5.348999977,6.30700016,5.035999775,4.686999798,3.736999989,3.246999979,3.457999945,3.737999916,4.021999836,4.221000195,4.256000042,4.381000042,3.398999929,2.493000031,2.549999952,3.102999926,3.520999908,3.214999914,3.122999907,3.423000097,3.483999968,4.296000004,4.678999901,4.162000179,3.91899991
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582999945,1.575000048,1.672000051,1.748000026,1.697000027,1.697999954,1.730999947,1.713000059,1.850000024,1.820000052,1.863000035,1.871000051,1.886999965,1.804999948,1.702000022,1.549000025,1.381999969,1.335999966,1.567999959,1.521999955,1.523000002,1.582000017,1.549999952,1.457999945,1.42900002,1.425999999,1.253000021,1.264000058
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61400032,10.66699982,9.803999901,8.354000092,6.460999966,6.289999962,6.856999874,7.717999935,7.022999763,6.130000114,5.433000088,5.282000065,4.750999928,4.005000114,3.806999922,3.857000113,3.661000013,4.166999817,6.120999813,6.55700016,6.491000175,6.931000233,6.264999866,5.751999855,5.364999771,5.099999905,4.702000141,4.521999836
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.673167976,7.193586533,7.721238509,7.791183244,7.5454699,7.388665846,7.07806129,6.947466049,6.740329538,6.316132244,6.334574472,6.882817275,7.055523728,6.957627019,6.634484174,6.065862182,5.613361142,5.943048662,8.122900187,8.322012581,7.945676458,7.932865224,7.873916061,7.35147156,6.7626832,6.315040428,5.7532054,5.307913003
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.603000164,4.785999775,5.058000088,5.073999882,5.056000233,4.994999886,4.93900013,4.867000103,4.921000004,4.847000122,4.782000065,4.849999905,4.880000114,4.81400013,4.650000095,4.393000126,4.152999878,4.142000198,4.698999882,4.65899992,4.433000088,4.321000099,4.164000034,3.848999977,3.542000055,3.266000032,3.137000084,3.112999916
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.365788,11.9554863,12.829266,13.26952993,13.70727736,13.87901719,14.20303829,13.84699858,13.90771762,13.58149594,13.54196794,13.46704671,13.73431828,13.21594758,12.65805968,11.58935028,10.69358861,10.1465529,11.11427115,11.39988301,10.92449367,10.60033413,10.82917459,10.55119425,10.46820284,10.45246221,10.10490263,9.998418203
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579999983,0.598999977,0.638999999,0.680000007,0.703999996,0.709999979,0.708000004,0.708999991,0.762000024,0.740999997,0.720000029,0.751999974,0.745999992,0.714999974,0.666000009,0.582000017,0.398000002,0.423000008,0.535000026,0.652999997,0.796000004,1.674999952,2.953999996,1.827000022,3.565999985,3.440000057,3.180999994,3.038000107
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.913000107,3.842999935,3.907999992,3.97300005,3.961999893,4.054999828,4.112999916,4.065000057,4.171999931,4.205999851,4.377999783,4.551000118,4.413000107,4.347000122,4.222000122,3.934999943,3.430000067,3.201999903,3.757999897,3.713000059,2.311000109,2.391000032,2.299999952,2.72300005,3.002000093,3.315000057,3.900000095,3.921999931
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.204999924,5.244999886,5.473999977,5.513999939,5.46600008,5.519999981,5.527999878,5.478000164,5.697999954,5.701000214,5.671000004,5.798999786,4.788000107,4.901000023,4.860000134,4.260000229,4.188000202,4.05700016,3.900000095,3.477999926,3.441999912,3.108999968,3.236999989,2.961999893,3,3.535000086,3.460000038,2.844000101
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.246000051,3.290999889,3.424000025,3.506000042,3.579999924,3.566999912,3.551000118,3.608999968,3.848999977,3.83100009,3.697999954,3.617000103,3.52699995,3.552999973,3.795000076,4.052000046,3.434000015,3.720000029,3.85800004,3.605000019,3.592000008,3.503999949,3.496999979,3.599999905,3.026000023,2.707999945,2.552000046,2.515000105
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.697999954,2.664000034,2.845000029,2.881000042,2.91899991,2.963000059,3.003000021,2.993000031,3.035000086,2.920000076,2.845999956,2.878000021,2.743999958,2.552000046,2.378000021,2.111000061,1.907999992,1.764000058,2.046999931,2.002000093,2.619999886,2.660000086,2.710999966,2.637000084,2.575999975,2.480999947,2.351999998,2.367000103
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05599976,13.31900024,13.99800014,14.44400024,13.3380003,12.35400009,10.96399975,9.93500042,12.28999996,16.31299973,18.37299919,19.89500046,19.37000084,19.07299995,17.74600029,13.84000015,9.602000237,7.118000031,8.166999817,9.637000084,9.631999969,10.0880003,10.32600021,8.989999771,7.500999928,6.160999775,4.887000084,3.673000097
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.862424932,5.781460137,6.023741646,6.038583883,6.027132883,5.97452048,5.984536459,5.908362348,6.092860662,6.136464129,6.164289838,6.293325325,6.301753685,6.187967369,5.978809863,5.635489529,5.231104163,5.038507909,5.377991509,5.482915882,5.272598816,5.09779484,4.953591477,4.928831524,5.123378198,5.278403809,5.097196604,5.118388407
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.18000031,16.93000031,16.90999985,14.60000038,13.93000031,13.64000034,13.80000019,13.46000004,11.81000042,10.07999992,11.39999962,11.93999958,11.77999973,10.31000042,11.35000038,11.01000023,10.93000031,11.47999954,15,16.10000038,15.69999981,14.5,14.30000019,13.89999962,12,11.80000019,10.80000019,11.44400024
"Korea, Dem. People’s Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58100009,3.628999949,3.891000032,3.997999907,4.127999783,4.157999992,4.245999813,4.203999996,4.308000088,4.254000187,4.197999954,4.271999836,4.157999992,4.078999996,3.917999983,3.663000107,3.381000042,3.278000116,3.637000084,3.654000044,3.66899991,3.637000084,3.671999931,3.582999945,3.54399991,3.447000027,3.286999941,3.302999973
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91899991,3.984999895,5.300000191,6.712999821,7.06400013,7.297999859,6.571000099,4.65199995,4.578000069,3.809000015,3.828000069,4.497000217,6.131999969,6.316999912,7.581999779,7.646999836,7.964000225,7.552000046,9.43200016,10.77000046,12.67700005,15.52700043,16.18300056,13.89400005,12.44400024,11.06599998,8.866999626,6.860000134
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.579999924,8.701999664,9.093999863,9.059000015,9.248000145,9.234999657,9.291999817,9.380000114,9.637999535,9.704000473,9.652999878,9.392999649,6.81400013,6.513000011,4.824999809,5.276000023,4.712999821,4.414999962,5.460000038,4.568999767,4.669000149,4.085000038,4.385000229,5.03399992,4.556000233,5.255000114,4.614999771,4.711999893
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.84200001,13.89400005,14.22000027,14.19900036,14.38099957,14.24699974,14.19400024,13.92399979,13.8039999,13.5340004,25.29800034,31.22200012,25.47999954,26.7859993,23.51499939,23.74099922,21.71800041,26.61199951,24.54800034,23.73399925,20.93600082,22.97299957,23.39699936,26.94599915,25.82099915,26.88999939,27.44400024,30.18199921
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.334634373,3.476061053,3.616930597,3.755272842,3.817767153,3.832544054,3.821786557,3.749405341,3.97603222,3.990862486,4.022456299,4.109074391,4.071615032,3.924475337,3.70089725,3.48407539,3.318234922,3.195256305,3.609379639,3.656226308,3.7759794,4.041826964,3.942962604,4.010254168,3.928182481,3.812888272,3.621857035,3.623528774
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.325599884,6.896655892,7.469103239,7.509811147,7.401549458,7.56833716,7.361292013,7.384356601,7.114003058,6.543022002,6.383186191,6.777544309,6.865821548,6.667712946,6.342944718,5.920487557,5.513824163,5.851753359,8.01105203,8.298963622,8.01962209,8.072419531,7.983941211,7.461598291,6.871329817,6.409000969,5.837257562,5.357885376
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42000008,11.63700008,11.95499992,11.97399998,11.95300007,11.88099957,11.81599998,11.73099995,11.79399967,11.70699978,11.63000011,11.71000004,11.95300007,12.08100033,12.07299995,11.91100025,11.73999977,11.72200012,12.85200024,13.09700012,13.04500008,13.18299961,13.24499989,12.98499966,12.68999958,12.4119997,12.09700012,12.01599979
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.324000001,1.460000038,1.687999964,1.702000022,1.68599999,1.631999969,1.583999991,1.524000049,1.569000006,1.508000016,1.455000043,1.50999999,1.534000039,1.480000019,1.205000043,0.870000005,0.519999981,0.310000002,0.310000002,0.449999988,0.560000002,0.479999989,0.270000011,0.189999998,0.159999996,0.140000001,0.140000001,0.142000005
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.18900013,8.260000229,8.401000023,8.170000076,8.010000229,6.739999771,5.513999939,5.629000187,6.236999989,6.967000008,6.558000088,8.109999657,6.949999809,7.718999863,7.173999786,7.269000053,6.413000107,5.787000179,6.859000206,6.959000111,7.177000046,6.794000149,7.096000195,6.802000046,6.811999798,5.901000023,4.927000046,4.295000076
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.070000172,5.181000233,5.882999897,8.130999565,9.449000359,9.664999962,11.81299973,13.26099968,13.03600025,10.58100033,8.977999687,7.875,8.210000038,7.763000011,7.124000072,7.054999828,6.001999855,6.204999924,8.300999641,7.368999958,6.535999775,5.43599987,5.458000183,5.159999847,5.571000099,5.559000015,5.211999893,4.743999958
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300000012,0.333999991,0.400999993,0.474000007,0.526000023,0.560000002,0.616999984,0.65200001,0.723999977,0.776000023,0.80400002,0.889999986,0.948000014,0.963,0.949000001,0.860000014,0.750999987,0.699000001,0.962000012,1.059999943,1.093000054,1.105999947,1.154000044,1.16900003,1.098999977,1.034999967,0.953999996,0.971000016
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.411838837,2.438989189,2.581415619,2.592694709,2.596595022,2.623747063,2.597455373,2.623831392,2.702973781,2.683606525,2.815460502,3.01167807,3.131880622,3.054966962,3.034518129,2.661509644,2.378721503,2.301825183,2.568684484,2.379433634,2.464108863,2.698553739,2.966019104,2.806860522,2.992133278,2.92888361,2.774026884,2.751441622
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.994999886,7.199999809,7.017000198,6.56099987,6.090000153,5.600999832,5.140999794,4.691999912,4.349999905,4.570000172,4.619999886,5.269999981,5.559999943,5.820000172,6.050000191,6.25,5.730000019,5.079999924,5.380000114,5.550000191,5.769999981,5.519999981,5.570000172,5.71999979,5.590000153,5.650000095,5.889999866,5.919000149
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.79699993,15.42800045,16.03800011,16.06100082,16.25499916,16.66300011,16.55699921,16.4279995,16.71199989,16.93499947,16.62100029,16.48600006,16.61400032,16.3390007,16.05699921,15.26099968,14.89500046,14.80000019,13,13.35200024,13.04199982,13.17800045,13.26099968,13.20899963,13.15499973,13.00899982,12.77299976,12.8760004
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.370999813,5.407000065,5.609000206,5.609000206,5.657999992,5.68599987,5.65899992,5.649000168,5.703000069,5.603000164,5.607999802,5.650000095,6.776000023,7.958000183,9.088000298,10.02999973,9.498999596,9.315999985,10.36299992,10.54100037,10.35999966,9.31400013,8.512999535,7.630000114,6.756999969,6.612999916,6.436999798,6.464000225
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.180000067,3.089999914,3.069999933,3.029999971,3.299999952,3.569999933,2.5,3.410000086,4.849999905,3.700000048,3.75999999,5.650000095,5.929999828,5.840000153,5.590000153,4.480000019,3.900000095,3.960000038,5.860000134,4.119999886,3.890000105,3.720000029,3.859999895,3.74000001,3.789999962,4.079999924,3.907000065,3.767999887
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.184999943,2.285000086,2.414000034,2.490999937,2.503999949,2.46600008,2.471999884,2.457999945,2.53399992,2.484999895,2.482000113,2.594000101,2.517999887,2.484999895,2.335999966,2.075000048,1.853999972,1.786000013,2.019999981,1.726999998,1.898000002,2.085000038,2.040999889,2.096999884,2.013000011,1.930999994,1.771000028,1.789999962
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.181999922,3.213999987,3.461999893,3.490999937,3.529999971,3.497999907,3.563999891,3.556999922,3.645999908,3.615999937,3.522000074,3.569000006,3.503000021,3.420000076,3.461999893,3.438999891,3.417000055,3.505000114,4.032999992,3.790999889,3.74000001,4.107999802,4.545000076,4.677999973,4.75,4.710000038,4.324999809,4.313000202
El Salvador,SLV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53000021,7.880000114,9.93999958,7.679999828,7.650000095,7.679999828,7.980000019,7.099999905,6.679999828,6.960000038,6.960000038,5.730000019,6.260000229,6.050000191,7.21999979,6.570000172,6.409999847,5.880000114,7.329999924,4.893000126,4.302000046,3.845999956,3.693000078,4.163000107,4,4.418000221,4.385000229,4.389999866
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.32999992,14.34200001,14.80200005,14.90799999,15.12899971,15.09799957,15.18500042,15.08100033,15.32199955,15.25899982,15.18200016,15.33600044,15.20199966,15.09399986,14.86400032,14.39900017,13.81900024,13.68799973,14.46199989,14.56799984,14.61800003,14.55200005,14.63099957,14.46500015,14.4119997,14.25899982,13.91300011,13.95600033
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.86999989,12.97799969,13.31900024,13.40299988,13.39999962,13.19999981,13.80000019,13.69999981,13.69999981,12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.70499992,16.1420002,19.21800041,22.9659996,24,22.15399933,19.22299957,17.92099953,15.25699997,13.47700024,13.51000023
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02166481,7.032766758,7.331001212,7.390559715,7.450531474,7.461735855,7.525479151,7.448661907,7.684087113,7.678317486,7.670803585,7.882539013,7.708467776,7.307917326,7.1019387,6.730902092,6.266095371,5.850472009,6.191040032,6.321989963,6.160223657,6.022869662,5.92173323,5.891261284,6.067943175,6.242231274,6.114944166,6.092715197
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.70899963,12.80200005,13.21500015,13.35200024,13.49199963,13.48600006,13.54100037,13.46399975,13.65200043,13.59500027,13.5369997,13.68599987,13.59300041,13.43599987,13.20499992,12.74199963,12.31700039,12.14999962,13.11100006,13.14099979,12.96899986,12.67199993,12.86600018,12.44200039,12.8380003,12.57600021,12.63899994,12.6960001
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02166481,7.032766758,7.331001212,7.390559715,7.450531474,7.461735855,7.525479151,7.448661907,7.684087113,7.678317486,7.670803585,7.882539013,7.708467776,7.307917326,7.1019387,6.730902092,6.266095371,5.850472009,6.191040032,6.321989963,6.160223657,6.022869662,5.92173323,5.891261284,6.067943175,6.242231274,6.114944166,6.092715197
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.34629617,11.78456933,12.49799062,12.66275642,12.90778717,12.97701164,13.2130156,12.81842892,12.89648409,12.58380953,12.47537528,12.39780096,12.37520554,11.92139189,11.46318284,10.51718921,9.76440422,9.426398736,10.46045021,10.80407378,10.50616927,10.42164843,10.68248866,10.32822795,10.21858973,10.17061369,9.769059683,9.508970116
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.40299988,13.47999954,13.84799957,13.97299957,14.06499958,14.13799953,14.2510004,14.21399975,14.40799999,14.39999962,15.72999954,17.62999916,16.36000061,16.12000084,16.46999931,16.64999962,15.28100014,13.99199963,14.69299984,13.73999977,13.72299957,13.59000015,13.92700005,13.88599968,13.60499954,13.56999969,13.13899994,13.31900024
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.97299957,17.28000069,15.64000034,12.69999981,8.390000343,10.88000011,10.56000042,10.63000011,13.60000038,12.88000011,11.91399956,11.07499981,10.39999962,9.489999771,9.340000153,9.232999802,8.267000198,8.048000336,8.720000267,7.150000095,7.539999962,8.100000381,6.599999905,6.940000057,7.21999979,7.289000034,7.598999977,7.631000042
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68299961,11.89299965,12.19999981,13.65400028,13.10900021,11.3409996,11.89400005,12.18700027,15.94699955,19.06200027,19.38199997,18.72100067,17.12000084,18.59900093,16.25600052,13.37300014,11.14299965,9.508000374,12.02499962,14.37899971,13.61699963,13.9630003,14.22000027,13.18400002,11.48099995,9.670000076,8.130999565,6.756000042
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.079999924,7.736000061,8.510000229,8.239999771,7.150000095,6.907999992,6.646999836,7.388999939,7.323999882,6.918000221,5.68200016,5.921999931,6.479000092,6.012000084,6.506000042,5.949999809,4.81799984,4.370999813,5.856999874,7.236000061,8.166000366,8.840000153,10.10200024,9.668000221,8.961999893,8,6.56400013,5.510000229
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.243000031,5.722000122,9.329999924,9.579999924,8.897000313,9.546999931,10.35900021,8.940999985,7.606999874,5.46600008,4.730000019,4.965000153,5.554999828,6.69299984,7.486000061,7.065999985,6.160999775,6.235000134,8.350999832,8.609999657,7.803999901,7.975999832,8.052000046,7.953000069,7.43200016,6.989999771,6.717999935,6.443999767
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.35199928,20.49099922,21.02099991,21.28800011,21.64999962,22.08600044,22.5,22.46199989,23.96999931,24.9090004,25.44199944,26.50699997,27.32799911,27.69099998,28.24699974,28.28300095,28.23999977,27.29599953,27.75399971,27.30900002,26.6760006,25.98399925,25.41300011,24.49500084,23.64299965,22.71800041,22.34000015,22.47699928
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75,7.059999943,7.400000095,7.5,7.199999809,7.245999813,7.339000225,7.447999954,7.599999905,9.539999962,11.63000011,11.68000031,10.27999973,9.831999779,9.112999916,8.170000076,8.420000076,10.92000008,8.140000343,8.609999657,8.62899971,8.670000076,8.673000336,8.449000359,8.392000198,8.253000259,8.031000137,8.119999886
